id,region,land,group,vote_type,count_type,votes,land_str
51,Helmstedt – Wolfsburg,3,parteimenschumwelttierschutz,zweitstimmen,vorperiode,1182,Niedersachsen
51,Helmstedt – Wolfsburg,3,ökologisch.demokratischepartei,zweitstimmen,endgueltig,198,Niedersachsen
51,Helmstedt – Wolfsburg,3,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,1229,Niedersachsen
51,Helmstedt – Wolfsburg,3,marxistisch.leninistischeparteideutschlands,erststimmen,endgueltig,152,Niedersachsen
51,Helmstedt – Wolfsburg,3,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,82,Niedersachsen
51,Helmstedt – Wolfsburg,3,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,38,Niedersachsen
51,Helmstedt – Wolfsburg,3,buendnisgrundeinkommen,zweitstimmen,endgueltig,138,Niedersachsen
51,Helmstedt – Wolfsburg,3,demokratieinbewegung,zweitstimmen,endgueltig,141,Niedersachsen
51,Helmstedt – Wolfsburg,3,deutschekommunistischepartei,zweitstimmen,endgueltig,36,Niedersachsen
51,Helmstedt – Wolfsburg,3,deutschemitte,zweitstimmen,endgueltig,276,Niedersachsen
51,Helmstedt – Wolfsburg,3,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,194,Niedersachsen
51,Helmstedt – Wolfsburg,3,übrige,erststimmen,endgueltig,746,Niedersachsen
51,Helmstedt – Wolfsburg,3,übrige,erststimmen,vorperiode,900,Niedersachsen
51,Helmstedt – Wolfsburg,3,übrige,zweitstimmen,vorperiode,455,Niedersachsen
52,Goslar – Northeim – Osterode,3,wahlberechtigte,erststimmen,endgueltig,202963,Niedersachsen
52,Goslar – Northeim – Osterode,3,wahlberechtigte,erststimmen,vorperiode,208311,Niedersachsen
52,Goslar – Northeim – Osterode,3,wahlberechtigte,zweitstimmen,endgueltig,202963,Niedersachsen
52,Goslar – Northeim – Osterode,3,wahlberechtigte,zweitstimmen,vorperiode,208311,Niedersachsen
52,Goslar – Northeim – Osterode,3,waehler,erststimmen,endgueltig,150977,Niedersachsen
52,Goslar – Northeim – Osterode,3,waehler,erststimmen,vorperiode,149429,Niedersachsen
52,Goslar – Northeim – Osterode,3,waehler,zweitstimmen,endgueltig,150977,Niedersachsen
52,Goslar – Northeim – Osterode,3,waehler,zweitstimmen,vorperiode,149429,Niedersachsen
52,Goslar – Northeim – Osterode,3,ungueltige,erststimmen,endgueltig,1605,Niedersachsen
52,Goslar – Northeim – Osterode,3,ungueltige,erststimmen,vorperiode,2599,Niedersachsen
52,Goslar – Northeim – Osterode,3,ungueltige,zweitstimmen,endgueltig,1187,Niedersachsen
52,Goslar – Northeim – Osterode,3,ungueltige,zweitstimmen,vorperiode,2165,Niedersachsen
52,Goslar – Northeim – Osterode,3,gueltige,erststimmen,endgueltig,149372,Niedersachsen
52,Goslar – Northeim – Osterode,3,gueltige,erststimmen,vorperiode,146830,Niedersachsen
52,Goslar – Northeim – Osterode,3,gueltige,zweitstimmen,endgueltig,149790,Niedersachsen
52,Goslar – Northeim – Osterode,3,gueltige,zweitstimmen,vorperiode,147264,Niedersachsen
52,Goslar – Northeim – Osterode,3,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,59391,Niedersachsen
52,Goslar – Northeim – Osterode,3,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,61723,Niedersachsen
52,Goslar – Northeim – Osterode,3,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,48131,Niedersachsen
52,Goslar – Northeim – Osterode,3,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,55775,Niedersachsen
52,Goslar – Northeim – Osterode,3,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,51953,Niedersachsen
52,Goslar – Northeim – Osterode,3,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,62209,Niedersachsen
52,Goslar – Northeim – Osterode,3,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,48016,Niedersachsen
52,Goslar – Northeim – Osterode,3,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,55985,Niedersachsen
52,Goslar – Northeim – Osterode,3,dielinke,erststimmen,endgueltig,8525,Niedersachsen
52,Goslar – Northeim – Osterode,3,dielinke,erststimmen,vorperiode,6805,Niedersachsen
52,Goslar – Northeim – Osterode,3,dielinke,zweitstimmen,endgueltig,9521,Niedersachsen
52,Goslar – Northeim – Osterode,3,dielinke,zweitstimmen,vorperiode,7475,Niedersachsen
52,Goslar – Northeim – Osterode,3,bündnis90/diegrünen,erststimmen,endgueltig,8128,Niedersachsen
52,Goslar – Northeim – Osterode,3,bündnis90/diegrünen,erststimmen,vorperiode,7833,Niedersachsen
52,Goslar – Northeim – Osterode,3,bündnis90/diegrünen,zweitstimmen,endgueltig,9929,Niedersachsen
52,Goslar – Northeim – Osterode,3,bündnis90/diegrünen,zweitstimmen,vorperiode,10141,Niedersachsen
52,Goslar – Northeim – Osterode,3,freiedemokratischepartei,erststimmen,endgueltig,7438,Niedersachsen
52,Goslar – Northeim – Osterode,3,freiedemokratischepartei,erststimmen,vorperiode,2249,Niedersachsen
52,Goslar – Northeim – Osterode,3,freiedemokratischepartei,zweitstimmen,endgueltig,13734,Niedersachsen
52,Goslar – Northeim – Osterode,3,freiedemokratischepartei,zweitstimmen,vorperiode,6099,Niedersachsen
52,Goslar – Northeim – Osterode,3,alternativefuerdeutschland,erststimmen,endgueltig,13937,Niedersachsen
52,Goslar – Northeim – Osterode,3,alternativefuerdeutschland,zweitstimmen,endgueltig,15132,Niedersachsen
52,Goslar – Northeim – Osterode,3,alternativefuerdeutschland,zweitstimmen,vorperiode,5733,Niedersachsen
52,Goslar – Northeim – Osterode,3,piratenparteideutschland,erststimmen,vorperiode,2373,Niedersachsen
52,Goslar – Northeim – Osterode,3,piratenparteideutschland,zweitstimmen,endgueltig,426,Niedersachsen
52,Goslar – Northeim – Osterode,3,piratenparteideutschland,zweitstimmen,vorperiode,2141,Niedersachsen
52,Goslar – Northeim – Osterode,3,nationaldemokratischeparteideutschlands,erststimmen,vorperiode,1967,Niedersachsen
52,Goslar – Northeim – Osterode,3,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,595,Niedersachsen
52,Goslar – Northeim – Osterode,3,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,1493,Niedersachsen
52,Goslar – Northeim – Osterode,3,freiewähler,erststimmen,vorperiode,1402,Niedersachsen
52,Goslar – Northeim – Osterode,3,freiewähler,zweitstimmen,endgueltig,513,Niedersachsen
52,Goslar – Northeim – Osterode,3,freiewähler,zweitstimmen,vorperiode,835,Niedersachsen
52,Goslar – Northeim – Osterode,3,parteimenschumwelttierschutz,zweitstimmen,endgueltig,1512,Niedersachsen
52,Goslar – Northeim – Osterode,3,parteimenschumwelttierschutz,zweitstimmen,vorperiode,1086,Niedersachsen
52,Goslar – Northeim – Osterode,3,ökologisch.demokratischepartei,zweitstimmen,endgueltig,102,Niedersachsen
52,Goslar – Northeim – Osterode,3,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,1246,Niedersachsen
52,Goslar – Northeim – Osterode,3,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,36,Niedersachsen
52,Goslar – Northeim – Osterode,3,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,33,Niedersachsen
52,Goslar – Northeim – Osterode,3,buendnisgrundeinkommen,zweitstimmen,endgueltig,199,Niedersachsen
52,Goslar – Northeim – Osterode,3,demokratieinbewegung,zweitstimmen,endgueltig,173,Niedersachsen
52,Goslar – Northeim – Osterode,3,deutschekommunistischepartei,zweitstimmen,endgueltig,27,Niedersachsen
52,Goslar – Northeim – Osterode,3,deutschemitte,zweitstimmen,endgueltig,329,Niedersachsen
52,Goslar – Northeim – Osterode,3,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,169,Niedersachsen
52,Goslar – Northeim – Osterode,3,übrige,erststimmen,vorperiode,269,Niedersachsen
52,Goslar – Northeim – Osterode,3,übrige,zweitstimmen,vorperiode,468,Niedersachsen
53,Göttingen,3,wahlberechtigte,erststimmen,endgueltig,220420,Niedersachsen
53,Göttingen,3,wahlberechtigte,erststimmen,vorperiode,222102,Niedersachsen
53,Göttingen,3,wahlberechtigte,zweitstimmen,endgueltig,220420,Niedersachsen
53,Göttingen,3,wahlberechtigte,zweitstimmen,vorperiode,222102,Niedersachsen
53,Göttingen,3,waehler,erststimmen,endgueltig,170547,Niedersachsen
53,Göttingen,3,waehler,erststimmen,vorperiode,165814,Niedersachsen
53,Göttingen,3,waehler,zweitstimmen,endgueltig,170547,Niedersachsen
53,Göttingen,3,waehler,zweitstimmen,vorperiode,165814,Niedersachsen
53,Göttingen,3,ungueltige,erststimmen,endgueltig,1439,Niedersachsen
53,Göttingen,3,ungueltige,erststimmen,vorperiode,1974,Niedersachsen
53,Göttingen,3,ungueltige,zweitstimmen,endgueltig,1223,Niedersachsen
53,Göttingen,3,ungueltige,zweitstimmen,vorperiode,1511,Niedersachsen
53,Göttingen,3,gueltige,erststimmen,endgueltig,169108,Niedersachsen
53,Göttingen,3,gueltige,erststimmen,vorperiode,163840,Niedersachsen
53,Göttingen,3,gueltige,zweitstimmen,endgueltig,169324,Niedersachsen
53,Göttingen,3,gueltige,zweitstimmen,vorperiode,164303,Niedersachsen
53,Göttingen,3,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,56250,Niedersachsen
53,Göttingen,3,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,62558,Niedersachsen
53,Göttingen,3,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,51177,Niedersachsen
53,Göttingen,3,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,59000,Niedersachsen
53,Göttingen,3,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,59032,Niedersachsen
53,Göttingen,3,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,66192,Niedersachsen
53,Göttingen,3,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,47871,Niedersachsen
53,Göttingen,3,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,54410,Niedersachsen
53,Göttingen,3,dielinke,erststimmen,endgueltig,9905,Niedersachsen
53,Göttingen,3,dielinke,erststimmen,vorperiode,8581,Niedersachsen
53,Göttingen,3,dielinke,zweitstimmen,endgueltig,14748,Niedersachsen
53,Göttingen,3,dielinke,zweitstimmen,vorperiode,10432,Niedersachsen
53,Göttingen,3,bündnis90/diegrünen,erststimmen,endgueltig,19131,Niedersachsen
53,Göttingen,3,bündnis90/diegrünen,erststimmen,vorperiode,16740,Niedersachsen
53,Göttingen,3,bündnis90/diegrünen,zweitstimmen,endgueltig,19676,Niedersachsen
53,Göttingen,3,bündnis90/diegrünen,zweitstimmen,vorperiode,20076,Niedersachsen
53,Göttingen,3,freiedemokratischepartei,erststimmen,endgueltig,7734,Niedersachsen
53,Göttingen,3,freiedemokratischepartei,erststimmen,vorperiode,2633,Niedersachsen
53,Göttingen,3,freiedemokratischepartei,zweitstimmen,endgueltig,15421,Niedersachsen
53,Göttingen,3,freiedemokratischepartei,zweitstimmen,vorperiode,6667,Niedersachsen
53,Göttingen,3,alternativefuerdeutschland,erststimmen,endgueltig,11870,Niedersachsen
53,Göttingen,3,alternativefuerdeutschland,zweitstimmen,endgueltig,13446,Niedersachsen
53,Göttingen,3,alternativefuerdeutschland,zweitstimmen,vorperiode,6121,Niedersachsen
53,Göttingen,3,piratenparteideutschland,erststimmen,endgueltig,1400,Niedersachsen
53,Göttingen,3,piratenparteideutschland,erststimmen,vorperiode,3219,Niedersachsen
53,Göttingen,3,piratenparteideutschland,zweitstimmen,endgueltig,785,Niedersachsen
53,Göttingen,3,piratenparteideutschland,zweitstimmen,vorperiode,3173,Niedersachsen
53,Göttingen,3,nationaldemokratischeparteideutschlands,erststimmen,vorperiode,1730,Niedersachsen
53,Göttingen,3,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,423,Niedersachsen
53,Göttingen,3,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,1280,Niedersachsen
53,Göttingen,3,freiewähler,erststimmen,endgueltig,1458,Niedersachsen
53,Göttingen,3,freiewähler,erststimmen,vorperiode,2187,Niedersachsen
53,Göttingen,3,freiewähler,zweitstimmen,endgueltig,1063,Niedersachsen
53,Göttingen,3,freiewähler,zweitstimmen,vorperiode,1427,Niedersachsen
53,Göttingen,3,parteimenschumwelttierschutz,zweitstimmen,endgueltig,1434,Niedersachsen
53,Göttingen,3,parteimenschumwelttierschutz,zweitstimmen,vorperiode,1178,Niedersachsen
53,Göttingen,3,ökologisch.demokratischepartei,zweitstimmen,endgueltig,163,Niedersachsen
53,Göttingen,3,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,erststimmen,endgueltig,2159,Niedersachsen
53,Göttingen,3,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,1776,Niedersachsen
53,Göttingen,3,marxistisch.leninistischeparteideutschlands,erststimmen,endgueltig,169,Niedersachsen
53,Göttingen,3,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,76,Niedersachsen
53,Göttingen,3,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,67,Niedersachsen
53,Göttingen,3,buendnisgrundeinkommen,zweitstimmen,endgueltig,401,Niedersachsen
53,Göttingen,3,demokratieinbewegung,zweitstimmen,endgueltig,315,Niedersachsen
53,Göttingen,3,deutschekommunistischepartei,zweitstimmen,endgueltig,72,Niedersachsen
53,Göttingen,3,deutschemitte,zweitstimmen,endgueltig,253,Niedersachsen
53,Göttingen,3,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,224,Niedersachsen
53,Göttingen,3,übrige,zweitstimmen,vorperiode,472,Niedersachsen
54,Bremen I,4,wahlberechtigte,erststimmen,endgueltig,252496,Bremen
54,Bremen I,4,wahlberechtigte,erststimmen,vorperiode,256547,Bremen
54,Bremen I,4,wahlberechtigte,zweitstimmen,endgueltig,252496,Bremen
54,Bremen I,4,wahlberechtigte,zweitstimmen,vorperiode,256547,Bremen
54,Bremen I,4,waehler,erststimmen,endgueltig,188064,Bremen
54,Bremen I,4,waehler,erststimmen,vorperiode,184512,Bremen
54,Bremen I,4,waehler,zweitstimmen,endgueltig,188064,Bremen
54,Bremen I,4,waehler,zweitstimmen,vorperiode,184512,Bremen
54,Bremen I,4,ungueltige,erststimmen,endgueltig,2627,Bremen
54,Bremen I,4,ungueltige,erststimmen,vorperiode,2128,Bremen
54,Bremen I,4,ungueltige,zweitstimmen,endgueltig,1688,Bremen
54,Bremen I,4,ungueltige,zweitstimmen,vorperiode,1816,Bremen
54,Bremen I,4,gueltige,erststimmen,endgueltig,185437,Bremen
54,Bremen I,4,gueltige,erststimmen,vorperiode,182384,Bremen
54,Bremen I,4,gueltige,zweitstimmen,endgueltig,186376,Bremen
54,Bremen I,4,gueltige,zweitstimmen,vorperiode,182696,Bremen
54,Bremen I,4,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,44912,Bremen
54,Bremen I,4,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,55198,Bremen
54,Bremen I,4,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,48458,Bremen
54,Bremen I,4,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,55254,Bremen
54,Bremen I,4,sozialdemokratischeparteideutschlands,erststimmen,endgueltig,55656,Bremen
54,Bremen I,4,sozialdemokratischeparteideutschlands,erststimmen,vorperiode,69161,Bremen
54,Bremen I,4,sozialdemokratischeparteideutschlands,zweitstimmen,endgueltig,45729,Bremen
54,Bremen I,4,sozialdemokratischeparteideutschlands,zweitstimmen,vorperiode,60502,Bremen
54,Bremen I,4,dielinke,erststimmen,endgueltig,22666,Bremen
54,Bremen I,4,dielinke,erststimmen,vorperiode,15186,Bremen
54,Bremen I,4,dielinke,zweitstimmen,endgueltig,26425,Bremen
54,Bremen I,4,dielinke,zweitstimmen,vorperiode,18502,Bremen
54,Bremen I,4,bündnis90/diegrünen,erststimmen,endgueltig,22117,Bremen
54,Bremen I,4,bündnis90/diegrünen,erststimmen,vorperiode,25342,Bremen
54,Bremen I,4,bündnis90/diegrünen,zweitstimmen,endgueltig,23568,Bremen
54,Bremen I,4,bündnis90/diegrünen,zweitstimmen,vorperiode,25448,Bremen
54,Bremen I,4,freiedemokratischepartei,erststimmen,endgueltig,20702,Bremen
54,Bremen I,4,freiedemokratischepartei,erststimmen,vorperiode,4171,Bremen
54,Bremen I,4,freiedemokratischepartei,zweitstimmen,endgueltig,19138,Bremen
54,Bremen I,4,freiedemokratischepartei,zweitstimmen,vorperiode,7168,Bremen
54,Bremen I,4,alternativefuerdeutschland,erststimmen,endgueltig,14290,Bremen
54,Bremen I,4,alternativefuerdeutschland,erststimmen,vorperiode,5336,Bremen
54,Bremen I,4,alternativefuerdeutschland,zweitstimmen,endgueltig,15539,Bremen
54,Bremen I,4,alternativefuerdeutschland,zweitstimmen,vorperiode,6263,Bremen
54,Bremen I,4,piratenparteideutschland,erststimmen,vorperiode,4849,Bremen
54,Bremen I,4,piratenparteideutschland,zweitstimmen,endgueltig,1007,Bremen
54,Bremen I,4,piratenparteideutschland,zweitstimmen,vorperiode,4756,Bremen
54,Bremen I,4,nationaldemokratischeparteideutschlands,erststimmen,vorperiode,1403,Bremen
54,Bremen I,4,nationaldemokratischeparteideutschlands,zweitstimmen,endgueltig,264,Bremen
54,Bremen I,4,nationaldemokratischeparteideutschlands,zweitstimmen,vorperiode,1400,Bremen
54,Bremen I,4,freiewähler,zweitstimmen,endgueltig,488,Bremen
54,Bremen I,4,freiewähler,zweitstimmen,vorperiode,398,Bremen
54,Bremen I,4,parteimenschumwelttierschutz,zweitstimmen,vorperiode,1641,Bremen
54,Bremen I,4,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,erststimmen,endgueltig,4744,Bremen
54,Bremen I,4,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,erststimmen,vorperiode,1531,Bremen
54,Bremen I,4,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,endgueltig,3093,Bremen
54,Bremen I,4,parteifuerarbeit.rechtsstaat.tierschutz.elitenfoerderungundbasisdemokratischeinitiative,zweitstimmen,vorperiode,959,Bremen
54,Bremen I,4,marxistisch.leninistischeparteideutschlands,erststimmen,endgueltig,350,Bremen
54,Bremen I,4,marxistisch.leninistischeparteideutschlands,erststimmen,vorperiode,207,Bremen
54,Bremen I,4,marxistisch.leninistischeparteideutschlands,zweitstimmen,endgueltig,154,Bremen
54,Bremen I,4,marxistisch.leninistischeparteideutschlands,zweitstimmen,vorperiode,87,Bremen
54,Bremen I,4,buendnisgrundeinkommen,zweitstimmen,endgueltig,1124,Bremen
54,Bremen I,4,deutschekommunistischepartei,zweitstimmen,endgueltig,94,Bremen
54,Bremen I,4,deutschemitte,zweitstimmen,endgueltig,314,Bremen
54,Bremen I,4,menschlichewelt,zweitstimmen,endgueltig,392,Bremen
54,Bremen I,4,v.partei³.parteifuerveraenderung.vegetarierundveganer,zweitstimmen,endgueltig,589,Bremen
54,Bremen I,4,übrige,zweitstimmen,vorperiode,318,Bremen
55,Bremen II – Bremerhaven,4,wahlberechtigte,erststimmen,endgueltig,221655,Bremen
55,Bremen II – Bremerhaven,4,wahlberechtigte,erststimmen,vorperiode,227276,Bremen
55,Bremen II – Bremerhaven,4,wahlberechtigte,zweitstimmen,endgueltig,221655,Bremen
55,Bremen II – Bremerhaven,4,wahlberechtigte,zweitstimmen,vorperiode,227276,Bremen
55,Bremen II – Bremerhaven,4,waehler,erststimmen,endgueltig,147855,Bremen
55,Bremen II – Bremerhaven,4,waehler,erststimmen,vorperiode,148510,Bremen
55,Bremen II – Bremerhaven,4,waehler,zweitstimmen,endgueltig,147855,Bremen
55,Bremen II – Bremerhaven,4,waehler,zweitstimmen,vorperiode,148510,Bremen
55,Bremen II – Bremerhaven,4,ungueltige,erststimmen,endgueltig,2249,Bremen
55,Bremen II – Bremerhaven,4,ungueltige,erststimmen,vorperiode,2083,Bremen
55,Bremen II – Bremerhaven,4,ungueltige,zweitstimmen,endgueltig,1908,Bremen
55,Bremen II – Bremerhaven,4,ungueltige,zweitstimmen,vorperiode,1794,Bremen
55,Bremen II – Bremerhaven,4,gueltige,erststimmen,endgueltig,145606,Bremen
55,Bremen II – Bremerhaven,4,gueltige,erststimmen,vorperiode,146427,Bremen
55,Bremen II – Bremerhaven,4,gueltige,zweitstimmen,endgueltig,145947,Bremen
55,Bremen II – Bremerhaven,4,gueltige,zweitstimmen,vorperiode,146716,Bremen
55,Bremen II – Bremerhaven,4,christlichdemokratischeuniondeutschlands,erststimmen,endgueltig,36363,Bremen
55,Bremen II – Bremerhaven,4,christlichdemokratischeuniondeutschlands,erststimmen,vorperiode,42067,Bremen
55,Bremen II – Bremerhaven,4,christlichdemokratischeuniondeutschlands,zweitstimmen,endgueltig,34951,Bremen
55,Bremen II – Bremerhaven,4,christlichdemokratischeuniondeutschlands,zweitstimmen,vorperiode,41205,Bremen
